model_name,doc_id,system,language_locale,aspect,human_score,raw_output,judge_score
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,CommandR7B,Czech (Czechia),coherence,6,4,4.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Llama-4-Maverick,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Mistral-7B,Czech (Czechia),coherence,4,5,5.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Llama-3,Czech (Czechia),coherence,6,5,5.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,DeepSeek-V3,Czech (Czechia),coherence,6,7,7.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,GPT-4,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Mistral-Medium,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Qwen3-235B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,DeepSeek-V3,Czech (Czechia),coherence,7,7,7.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Claude-4,Czech (Czechia),coherence,7,作为一个人工智能语言模型，我还没学习如何回答这个问题，您可以向我问一些其它的问题，我会尽力帮您解决的。,
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Claude-4,Czech (Czechia),coherence,7,7,7.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,GPT-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Llama-4-Maverick,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Gemma-3-27B,Czech (Czechia),coherence,5,7,7.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,AyaExpanse-8B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,GPT-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Gemma-3-12B,Czech (Czechia),coherence,3,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,Gemini-2,Czech (Czechia),coherence,4,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,Llama-3,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Mistral-Medium,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Qwen2,Czech (Czechia),coherence,5,4,4.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,CommandR7B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,CommandR7B,Czech (Czechia),coherence,3,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,DeepSeek-V3,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,Qwen2,Czech (Czechia),coherence,5,5,5.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,AyaExpanse-8B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,CommandA,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,CommandR7B,Czech (Czechia),coherence,5,5,5.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Qwen3-235B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Gemma-3-12B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,GPT-4,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Claude-4,Czech (Czechia),coherence,4,7,7.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,AyaExpanse-8B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,AyaExpanse-8B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Llama-3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Qwen2,Czech (Czechia),coherence,7,5,5.0
deepseek/deepseek-chat,95641032115fac92e1ea4efa811faae8,Gemma-3-27B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,DeepSeek-V3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Gemini-2,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,AyaExpanse-32B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Llama-3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,DeepSeek-V3,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Llama-4-Maverick,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Llama-3,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,AyaExpanse-8B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,CommandR7B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Claude-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,GPT-4,Czech (Czechia),coherence,6,7,7.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,CommandR7B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Claude-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,CommandA,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,AyaExpanse-8B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,Llama-3,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Llama-3,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Qwen2,Czech (Czechia),coherence,5,5,5.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Claude-4,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,DeepSeek-V3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Gemma-3-12B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Mistral-Medium,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,AyaExpanse-32B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,CommandA,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,CommandR7B,Czech (Czechia),coherence,4,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Qwen2,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,DeepSeek-V3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,AyaExpanse-8B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,CommandR7B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,AyaExpanse-8B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,AyaExpanse-32B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,GPT-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,Gemini-2,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Gemini-2,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Gemma-3-27B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Mistral-7B,Czech (Czechia),coherence,3,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Qwen2,Czech (Czechia),coherence,3,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Mistral-Medium,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Qwen3-235B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Gemma-3-12B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,Mistral-7B,Czech (Czechia),coherence,3,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Qwen3-235B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,Qwen3-235B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Gemma-3-27B,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,DeepSeek-V3,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Llama-4-Maverick,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Llama-3,Czech (Czechia),coherence,4,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,DeepSeek-V3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Gemma-3-27B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Mistral-7B,Czech (Czechia),coherence,1,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,Mistral-Medium,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,DeepSeek-V3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,DeepSeek-V3,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Llama-3,Czech (Czechia),coherence,5,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Gemini-2,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Qwen3-235B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,AyaExpanse-32B,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Qwen2,Czech (Czechia),coherence,4,4,4.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Qwen2,Czech (Czechia),coherence,5,5,5.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Gemini-2,Czech (Czechia),coherence,6,7,7.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Claude-4,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Gemma-3-27B,Czech (Czechia),coherence,7,7,7.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,AyaExpanse-8B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Mistral-Medium,Czech (Czechia),coherence,4,6,6.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,Claude-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,GPT-4,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,Gemma-3-27B,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,DeepSeek-V3,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Claude-4,Czech (Czechia),coherence,7,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Mistral-Medium,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Llama-3,Czech (Czechia),coherence,4,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,DeepSeek-V3,Czech (Czechia),coherence,3,6,6.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Mistral-Medium,Czech (Czechia),coherence,6,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Qwen2,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,CommandA,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Llama-4-Maverick,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,Qwen2,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Mistral-7B,Indonesian (Indonesia),coherence,4,3,3.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,Qwen3-235B,Indonesian (Indonesia),coherence,5,7,7.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,Gemini-2,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,AyaExpanse-8B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,941c034555e30f65555a5ce841836317,Qwen3-235B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,Qwen3-235B,Indonesian (Indonesia),coherence,3,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Claude-4,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,34ff7b0c7d176187b5f56965bc072870,AyaExpanse-8B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,7ce9fab7d8a5d11cac47de7ded5fb87c,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Qwen3-235B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,DeepSeek-V3,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,AyaExpanse-8B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,Qwen3-235B,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Llama-4-Maverick,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Claude-4,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,DeepSeek-V3,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,AyaExpanse-8B,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Qwen3-235B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,DeepSeek-V3,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,AyaExpanse-32B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Llama-3,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Gemini-2,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,a8de3aee209e73291020dfca4bc9547d,Llama-3,Indonesian (Indonesia),coherence,5,5,5.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Llama-3,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Qwen3-235B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,Llama-3,Indonesian (Indonesia),coherence,7,5,5.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,CommandR7B,Indonesian (Indonesia),coherence,4,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Gemma-3-27B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,22645d3694ea307a2d88a0b1669a4550,Claude-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Mistral-7B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Claude-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,Mistral-7B,Indonesian (Indonesia),coherence,1,3,3.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,Llama-4-Maverick,Indonesian (Indonesia),coherence,5,7,7.0
deepseek/deepseek-chat,14e076d13751e87d8c09f7f13125e755,Mistral-7B,Indonesian (Indonesia),coherence,1,5,5.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,Gemma-3-12B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,Qwen2,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,fd3d2779b04a00f64e86ebda4403eb34,Llama-3,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,25206396b6f90a56a632de9594cfa279,CommandA,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,Qwen2,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,dff06d843446af8648fc9ff9afacb718,Mistral-7B,Indonesian (Indonesia),coherence,3,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Llama-4-Maverick,Indonesian (Indonesia),coherence,4,6,6.0
deepseek/deepseek-chat,9721721aee5763207020928a6be3d9b1,Gemini-2,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,Qwen2,Indonesian (Indonesia),coherence,4,5,5.0
deepseek/deepseek-chat,63d411be4c5a409e108fbdce6e3f8689,Llama-3,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Qwen3-235B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,cb75a2b7d6041b0ce85ec4218fe2f5e0,DeepSeek-V3,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,104373856e995a074579797ebe34fcb2,AyaExpanse-8B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Qwen2,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,619fdd90dcf02a109782351e726f434d,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,177682e7e6b3b0b5e4ad47b2fcaa4451,Mistral-7B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,7a80c8edbaf9cffb15d2a71bb2427672,CommandA,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,f41fcb5561abc3e4c98c32d80bd0ac2e,AyaExpanse-32B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Mistral-Medium,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,44ea53138d50a0f07b1fb8d5fa927a6d,AyaExpanse-32B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,12f396cdef01341d9b307c7048b8d77a,AyaExpanse-8B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,453dbf627af720e73ca10e171bd55725,Gemma-3-27B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,df85068ad8d348d04f95ee17882f0da4,Qwen2,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,b9b10ffcbee1477b164fd32d4ef7fb40,Gemma-3-27B,Indonesian (Indonesia),coherence,6,7,7.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,GPT-4,Indonesian (Indonesia),coherence,7,7,7.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,Gemma-3-27B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Llama-3,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,f188e8e224ad837ca63d8472c69cf931,AyaExpanse-32B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,e164924261a2ff3dddb8d1e0b4e5fdb6,Llama-3,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,729ece24c8d479efaf9f43a78bcdf42f,Gemma-3-12B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Claude-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,170d490a7ae53347e8fe3eabe4e28001,Qwen2,Indonesian (Indonesia),coherence,3,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,AyaExpanse-32B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,fdefc09bc79c168c6ee59c351ac5db78,Gemini-2,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,CommandA,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,b400d942abc879906d5d2e7cbf1445b5,Claude-4,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,c145f96bc4b6c5d0d18e06e89cb629bd,Gemma-3-12B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,CommandR7B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,aec42313c4c01a4d1e2240d54ab41992,Claude-4,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Mistral-7B,Indonesian (Indonesia),coherence,3,6,6.0
deepseek/deepseek-chat,9071b005524e4661f6718fe829648c22,Gemini-2,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,38b0d67f9db7712c2c589f4ced8943f1,CommandR7B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,Qwen3-235B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,6caeb46fd20a0b0f5a9f74da715d8b77,Gemma-3-12B,Indonesian (Indonesia),coherence,6,6,6.0
deepseek/deepseek-chat,c78e58efb81dc261314dbe9683046b8a,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,24223944994a18d516282ccef47ac54d,Llama-3,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,e91353a8c4dde03994b2cbfb5521172e,Gemini-2,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,fb2c387e7e5272a43305940219116463,Llama-4-Maverick,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,169c53c4e9f905b5a1579bb2c89f80b4,AyaExpanse-8B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,362fcdcfe450161abe0dfc24f108c8a9,AyaExpanse-8B,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,13ae1b97872d056d111cbf8dfd1617c2,Mistral-Medium,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,d48c3ed115b970b0947d892881d35aa9,CommandR7B,Indonesian (Indonesia),coherence,5,6,6.0
deepseek/deepseek-chat,a87d8ce85c5e14f8054f86aaa36f49ad,Mistral-7B,Indonesian (Indonesia),coherence,5,5,5.0
deepseek/deepseek-chat,e4c27cfc2c87eba9a17d237c0988dcbd,GPT-4,Indonesian (Indonesia),coherence,7,6,6.0
deepseek/deepseek-chat,0a3da1ceeb83f664b813bb28f001d766,Gemini-2,Indonesian (Indonesia),coherence,6,7,7.0
